"ID","TUTORIAL_ID","NAME","DISPLAY_SEQ","CONTENT","CREATED","CREATED_BY","UPDATED","UPDATED_BY"
98774265128760584508111939323130738798,98773055494155843597266512030175220751,"Check pattern correctly applied",50,"<p>We can check if out pattern has found all the relevant matches by using two of the built-in measures:
</p>
<ul>
<li>MATCH_NUMBER()</li>
<li>CLASSIFIER</li>
</ul>
<h3>MATCH_NUMBER()</h3>
<p>You might have a large number of matches for your pattern inside a given row partition. How do you tell these matches apart? This is done with the MATCH_NUMBER() function. Matches within a row pattern partition are numbered sequentially starting with 1 in the order they are found. This numbering starts at 1 within each row pattern partition, because there is no linked ordering across row pattern partitions.
</p>
<h3>CLASSIFIER()</h3>
<p>Along with knowing which MATCH_NUMBER you are seeing, you may want to know which component of a pattern applies to a specific row. This is done using the CLASSIFIER() function. The classifier of a row is the pattern variable that the row is mapped to by a row pattern match. The CLASSIFIER() function returns a character string whose value is the name of the pattern variable defined within the PATTERN clause.
</p>
<p>The last step we need to do is change the amount of information returned from summary to detailed. Therefore, we need to use <strong>ALL ROWS PER MATCH WITH UNMATCHED ROW</strong> - <em>there is a separate livesql tutorial that covers this topic</em>
</p>
<code>SELECT user_id, time_id, amount, first_t, last_t, first_small_amount, last_small_amount, big_amount, mn, classifier 
FROM (SELECT 
       TO_DATE(j.transaction_doc.time_id, 'DD-MON-YYYY') as time_id, 
       j.transaction_doc.user_id as user_id,
       j.transaction_doc.event_id as event_id,   
       j.transaction_doc.transfer_id as transfer_id,   
       TO_NUMBER(j.transaction_doc.trans_amount) as amount
     FROM json_transactions j
     WHERE  j.transaction_doc.event_id = 'Transfer')
MATCH_RECOGNIZE(
 PARTITION BY user_id 
 ORDER BY time_id
 MEASURES 
   FIRST(x.time_id) AS first_t, 
   LAST(y.time_id) AS last_t,
   FIRST(x.amount) AS first_small_amount,
   LAST(x.amount) AS last_small_amount,  
   y.amount AS big_amount,
   match_number() AS mn,
   classifier() AS classifier
 ALL ROWS PER MATCH WITH UNMATCHED ROWS
 PATTERN (X{3,} Y)
 DEFINE
   X as (amount < 2000) AND 
         LAST(time_id) - FIRST(time_id) < 30,
   Y as (amount >= 1000000) AND 
         time_id - LAST(x.time_id) < 10); </code>
<p>As you can now see, we have correctly identified the three small transfers on 02-Jan, 10-Jan and 20-Jan, the difference between 02-Jan and 20-Jan is less than 30 days. The large transfer is within our range of 10,000 or greater and the time difference between the last small transfer on Jan 20 and the large transfer on 27-Jan is less than 10 days.
</p>",09-MAR-17 04.28.55.394829000 PM,"KEITH.LAKER@ORACLE.COM",04-APR-17 09.41.04.104081000 AM,"KEITH.LAKER@ORACLE.COM"
98860391606982943292445382337830233966,98773055494155843597266512030175220751,"Overview",5,"<p>In Database 12c there is a new SQL construct MATCH_RECOGNIZE for finding rows matching a pattern  across a sequence of rows, using a regular expressions.
</p>
<p>Pattern matching using SQL is based around four logical concepts:</p>
<ul>
<li>Logically partition and order the data/li>
<li>Define pattern using regular expression and pattern variables/li>
<li>Regular expression is matched against a sequence of rows/li>
<li>Each pattern variable is defined using conditions on rows and aggregates</li>
</ul>
</p>
<h3>Business Problem: Finding Suspicious Money Transfers</h3>
<p>In this tutorial we want to explore how to use MATCH_RECOGNIZE to find potentially fraudulent transactions.
</p>
<p>Let's define a suspicious money transfer pattern for an account as:
<p>
<ul>
<li>3 or more small (<2K) money transfers within 30 days</li>
<li>Large transfer (>=1M) within 10 days of last small transfer</li>
</ul> 
<p>When we find this pattern we need to report the following information: account, date of first small transfer, date of last large transfer and the amount of the large transfer.
</p>",10-MAR-17 12.16.11.331953000 PM,"KEITH.LAKER@ORACLE.COM",10-MAR-17 12.16.11.332020000 PM,"KEITH.LAKER@ORACLE.COM"
98860391607384306664557439223832684398,98773055494155843597266512030175220751,"Breaking down the query",45,"<h3>Set the PARTITION BY and ORDER BY clauses</h3>
<p>Need to group and order the data to make the pattern “visible” within the sequence of rows...,therefore, we need to group and partition the data by each user_id and then sort the data within each partition by the transaction date.
</p>

<h3>Define output MEASURES</h3>
<p>The MEASURES clause allows us to list the columns that will be returned. These can be existing columns from the input table/view and/or calculated columns. In this case we need to return the account/user id along with the value of the large amount and we need to calculate the date of first small transfer and the date of last large transfer
</p>
<h3>Report Type</h3>
<p>For this query we only need a summary report so the ONE ROW PER MATCH clause is used.
</p>
<h3>PATTERN clause</h3>
<p>We have two pattern variables: X and Y. In this example we are searching for three or more occurrences of X followed by a single occurrence of Y.
<h3>Describing each pattern variable</h3>
<p>For a match on variable X we are searching for small transfers of amounts less than 2K and all three transfers must occur within a 30 day window
</p>
<p>For a match on variable Y we are searching for a large transfer of more than 10K. The large transfer must occur within 10 days of last small transfer.
</p>",10-MAR-17 12.34.58.550771000 PM,"KEITH.LAKER@ORACLE.COM",10-MAR-17 12.34.58.550841000 PM,"KEITH.LAKER@ORACLE.COM"
97934027152928436980268722088489689271,97399059242426665206102153060921522170,"Create my dataset",20,"<h3>Creating our ticker data set</h3>
<p>First step is to setup our data table and then populate it with data</p>

<code>CREATE TABLE ticker (SYMBOL VARCHAR2(10), tstamp DATE, price NUMBER);

BEGIN
INSERT INTO ticker VALUES('ACME', '01-Apr-11', 12);
INSERT INTO ticker VALUES('GLOBEX', '17-Apr-11', 8);
INSERT INTO ticker VALUES('GLOBEX', '01-Apr-11', 11);
INSERT INTO ticker VALUES('OSCORP', '20-Apr-11', 9);
INSERT INTO ticker VALUES('ACME', '02-Apr-11', 17);
INSERT INTO ticker VALUES('OSCORP', '19-Apr-11', 11);
INSERT INTO ticker VALUES('ACME', '03-Apr-11', 19);
INSERT INTO ticker VALUES('GLOBEX', '03-Apr-11', 13);
INSERT INTO ticker VALUES('OSCORP', '18-Apr-11', 12);
INSERT INTO ticker VALUES('GLOBEX', '02-Apr-11', 12);
INSERT INTO ticker VALUES('ACME', '04-Apr-11', 21);
INSERT INTO ticker VALUES('GLOBEX', '04-Apr-11', 12);
INSERT INTO ticker VALUES('OSCORP', '17-Apr-11', 14);
INSERT INTO ticker VALUES('OSCORP', '15-Apr-11', 12);
INSERT INTO ticker VALUES('OSCORP', '14-Apr-11', 15);
INSERT INTO ticker VALUES('OSCORP', '16-Apr-11', 16);
INSERT INTO ticker VALUES('ACME', '05-Apr-11', 25);
INSERT INTO ticker VALUES('GLOBEX', '05-Apr-11', 11);
INSERT INTO ticker VALUES('ACME', '06-Apr-11', 12);
INSERT INTO ticker VALUES('GLOBEX', '06-Apr-11', 10);
INSERT INTO ticker VALUES('ACME', '07-Apr-11', 15);
INSERT INTO ticker VALUES('GLOBEX', '07-Apr-11', 9);
INSERT INTO ticker VALUES('GLOBEX', '08-Apr-11', 8);
INSERT INTO ticker VALUES('ACME', '08-Apr-11', 20);
INSERT INTO ticker VALUES('OSCORP', '13-Apr-11', 11);
INSERT INTO ticker VALUES('ACME', '13-Apr-11', 25);
INSERT INTO ticker VALUES('ACME', '10-Apr-11', 25);
INSERT INTO ticker VALUES('ACME', '11-Apr-11', 19);
INSERT INTO ticker VALUES('ACME', '09-Apr-11', 24);
INSERT INTO ticker VALUES('GLOBEX', '09-Apr-11', 9);
INSERT INTO ticker VALUES('OSCORP', '12-Apr-11', 12);
INSERT INTO ticker VALUES('GLOBEX', '10-Apr-11', 9);
INSERT INTO ticker VALUES('OSCORP', '11-Apr-11', 15);
INSERT INTO ticker VALUES('GLOBEX', '11-Apr-11', 9);
INSERT INTO ticker VALUES('OSCORP', '10-Apr-11', 15);
INSERT INTO ticker VALUES('ACME', '12-Apr-11', 15);
INSERT INTO ticker VALUES('GLOBEX', '12-Apr-11', 9);
INSERT INTO ticker VALUES('OSCORP', '09-Apr-11', 16);
INSERT INTO ticker VALUES('GLOBEX', '13-Apr-11', 10);
INSERT INTO ticker VALUES('OSCORP', '08-Apr-11', 20);
INSERT INTO ticker VALUES('ACME', '14-Apr-11', 25);
INSERT INTO ticker VALUES('GLOBEX', '14-Apr-11', 11);
INSERT INTO ticker VALUES('OSCORP', '07-Apr-11', 17);
INSERT INTO ticker VALUES('OSCORP', '06-Apr-11', 20);
INSERT INTO ticker VALUES('ACME', '15-Apr-11', 14);
INSERT INTO ticker VALUES('GLOBEX', '15-Apr-11', 12);
INSERT INTO ticker VALUES('ACME', '17-Apr-11', 14);
INSERT INTO ticker VALUES('ACME', '16-Apr-11', 12);
INSERT INTO ticker VALUES('GLOBEX', '16-Apr-11', 11);
INSERT INTO ticker VALUES('OSCORP', '05-Apr-11', 17);
INSERT INTO ticker VALUES('ACME', '18-Apr-11', 24);
INSERT INTO ticker VALUES('GLOBEX', '18-Apr-11', 7);
INSERT INTO ticker VALUES('OSCORP', '04-Apr-11', 18);
INSERT INTO ticker VALUES('OSCORP', '03-Apr-11', 19);
INSERT INTO ticker VALUES('ACME', '19-Apr-11', 23);
INSERT INTO ticker VALUES('GLOBEX', '19-Apr-11', 5);
INSERT INTO ticker VALUES('OSCORP', '02-Apr-11', 22);
INSERT INTO ticker VALUES('ACME', '20-Apr-11', 22);
INSERT INTO ticker VALUES('GLOBEX', '20-Apr-11', 3);
INSERT INTO ticker VALUES('OSCORP', '01-Apr-11', 22);

commit;
END;
</code>",01-MAR-17 03.03.36.968621000 PM,"KEITH.LAKER@ORACLE.COM",18-DEC-18 03.24.31.678923000 PM,"SHARON.KENNEDY@ORACLE.COM"
97934027152929645906088336717664395447,97399059242426665206102153060921522170,"Viewing my data",30,"<h3>Quick review of our ticker data</h3>
<p>Now let's check to see how many rows are in our dataset</p>
<code>SELECT count(*) FROM ticker;
SELECT symbol, min(tstamp), max(tstamp), count(*) FROM ticker GROUP BY symbol;
</code>
<p>You should have 60 rows of data spread across three symbols (ACME, GLOBEX, OSCORP) with 20 rows of data for each ticker symbol. Our ticker data for each symbol starts on April 1 and ends on April 20.</p>",01-MAR-17 03.03.55.155234000 PM,"KEITH.LAKER@ORACLE.COM",18-DEC-18 03.24.40.520836000 PM,"SHARON.KENNEDY@ORACLE.COM"
97930968340458179419317356770328451258,97399059242426665206102153060921522170,"MEASURES and ONE ROW PER MATCH",80,"<p>If we want to switch to using ONE ROW PER MATCH then we need to remove references to the columns tstamp and price and replace them with references to the pattern variable specific versions, or we can just remove the references all together. In this case as we only have two pattern variables we can NVL the references to return the required data:</p>
<code>SELECT symbol, o_tstamp, o_price, first_date, last_date, first_price, last_price, m_n, classi 
FROM ticker 
MATCH_RECOGNIZE(
 PARTITION BY symbol
 ORDER BY tstamp
 MEASURES
 nvl(a.tstamp, b.tstamp) as o_tstamp,
 nvl(a.price, b.price) as o_price,
   FIRST(b.tstamp) as first_date,
   LAST(b.tstamp) as last_date,
   FIRST(b.price) as first_price,
   LAST(b.price) as last_price,
   match_number() as m_n,
   classifier() as classi
 ONE ROW PER MATCH
 PATTERN(A B*)
 DEFINE
   B AS (price < PREV(price))
);
</code> 
<p>
...the above query generates slightly fewer rows compared with the previous statement because we are only returning one for each match.  Note that this time we are referencing specific instances of tstamp and price.</p>",01-MAR-17 03.29.45.919914000 PM,"KEITH.LAKER@ORACLE.COM",18-DEC-18 03.26.09.033339000 PM,"SHARON.KENNEDY@ORACLE.COM"
97934027154033395179396493154171134135,97399059242426665206102153060921522170,"Summary",90,"<p>What have we learned:</p>
<ol>
<li>Check your PARTITION BY and ORDER BY clauses to ensure they make sense!</li>
<li>There is no need to list the source columns from your input table in the MEASURE clause because they are automatically included BUT ONLY when you use ALL ROWS PER MATCH.</li>
<li>Decide on your output method and match the columns listed in the SELECT clause with those returned by either ALL ROWS PER MATCH or ONE ROW PER MATCH.</li>
<li>Always a good idea to check your pattern is being applied correctly by using the built-in  MATCH_NUMBER and CLASSIFIER() measures.</li>
</ol>",01-MAR-17 03.31.13.034146000 PM,"KEITH.LAKER@ORACLE.COM",01-MAR-17 03.31.13.034213000 PM,"KEITH.LAKER@ORACLE.COM"
98773055494169141781282272951096988687,98773055494155843597266512030175220751,"Setup",10,"<p>First step is to create the JSON table that will hold our transaction log. The log will provide the details of the time, account/user id, type of event (deposit or transfer) and the transaction amount.
</p>
<p>Oracle Database 12c supports storing JSON documents inside the database. Use following code to create a table to store the transaction log which is in JSON format
</p>
<code>CREATE TABLE json_transactions 
(transaction_doc CLOB, 
 CONSTRAINT ""VALID_JSON"" CHECK (transaction_doc IS JSON) ENABLE
);</code>",09-MAR-17 04.01.43.994450000 PM,"KEITH.LAKER@ORACLE.COM",10-MAR-17 12.20.00.799352000 PM,"KEITH.LAKER@ORACLE.COM"
97399059242441172315937528611017996282,97399059242426665206102153060921522170,"Overview",10,"<p>This simple tutorial will explain how and why you get errors such as</p>
<ul>
<li>ORA-904 ""%s: invalid identifier""</li>
<li>ORA-918 ""column ambiguously defined""</li>
</ul>
<p>As with all the other pattern matching tutorials we will first setup the TICKER schema table and use the ticker table during this tutorial</p> 

<p>If you have any questions about this tutorial or the MATCH_RECOGNIZE clause then please contact me via email: keith.laker@oracle.com.</p>",24-FEB-17 12.08.45.257016000 PM,"KEITH.LAKER@ORACLE.COM",01-MAR-17 03.03.18.569035000 PM,"KEITH.LAKER@ORACLE.COM"
98774265127807950962255611533462272110,98773055494155843597266512030175220751,"Add data",20,"<p>Next step is to add some data to our JSON table using the normal JSON notation of key-value pairs.</p>
<code>INSERT INTO json_transactions VALUES ('{""time_id"":""01-JAN-12"",""user_id"":""John"",""event_id"":""Deposit"",""trans_amount"":1000000}');
INSERT INTO json_transactions VALUES ('{""time_id"":""02-JAN-12"",""user_id"":""John"",""event_id"":""Transfer"",""trans_amount"":1000}');
INSERT INTO json_transactions VALUES ('{""time_id"":""05-JAN-12"",""user_id"":""John"",""event_id"":""Withdrawal"",""trans_amount"":2000}');
INSERT INTO json_transactions VALUES ('{""time_id"":""10-JAN-12"",""user_id"":""John"",""event_id"":""Transfer"",""trans_amount"":1500}');
INSERT INTO json_transactions VALUES ('{""time_id"":""20-JAN-12"",""user_id"":""John"",""event_id"":""Transfer"",""trans_amount"":1200}');
INSERT INTO json_transactions VALUES ('{""time_id"":""25-JAN-12"",""user_id"":""John"",""event_id"":""Deposit"",""trans_amount"":1200000}');
INSERT INTO json_transactions VALUES ('{""time_id"":""27-JAN-12"",""user_id"":""John"",""event_id"":""Transfer"",""trans_amount"":1000000}');
INSERT INTO json_transactions VALUES ('{""time_id"":""02-FEB-12"",""user_id"":""John"",""event_id"":""Deposit"",""trans_amount"":500000}');
COMMIT;</code>",09-MAR-17 04.02.28.814913000 PM,"KEITH.LAKER@ORACLE.COM",10-MAR-17 12.20.50.756146000 PM,"KEITH.LAKER@ORACLE.COM"
